Source,Target,Type,Id,Weight
111,324,Directed,13492,0
111,2996,Directed,13493,0
111,1931,Directed,13494,0
111,1619,Directed,13495,0
111,622,Directed,13496,0
111,3945,Directed,13497,0
111,3101,Directed,13498,0
111,2184,Directed,13499,0
3934,223,Directed,13501,0
3934,189,Directed,13502,0
1571,3101,Directed,13510,0
1571,2900,Directed,13511,0
1571,1557,Directed,13512,0
1571,1545,Directed,13513,0
3630,1557,Directed,13520,0
3630,3101,Directed,13521,0
3630,1545,Directed,13522,0
3630,1571,Directed,13523,0
622,2758,Directed,13546,0
622,2900,Directed,13547,0
622,662,Directed,13548,0
622,3101,Directed,13549,0
3834,3101,Directed,13573,0
3834,2900,Directed,13574,0
3834,2758,Directed,13575,0
3834,662,Directed,13576,0
2766,3834,Directed,13588,0
2766,3101,Directed,13589,0
2766,622,Directed,13590,0
5,3101,Directed,13593,0
3658,1121,Directed,13603,0
3658,171,Directed,13604,0
3658,624,Directed,13605,0
1461,2063,Directed,13614,0
1461,3211,Directed,13615,0
1461,1768,Directed,13616,0
1461,2530,Directed,13617,0
1461,387,Directed,13618,0
1461,3656,Directed,13619,0
1461,2985,Directed,13620,0
1461,171,Directed,13621,0
1461,2769,Directed,13622,0
1461,223,Directed,13623,0
1461,1512,Directed,13624,0
1461,4049,Directed,13625,0
1461,3468,Directed,13626,0
1461,3159,Directed,13627,0
1461,734,Directed,13628,0
1461,3630,Directed,13629,0
1846,171,Directed,13630,0
4010,2441,Directed,13637,0
4010,3101,Directed,13638,0
4010,470,Directed,13639,0
4010,2207,Directed,13640,0
4010,1849,Directed,13641,0
4010,734,Directed,13642,0
4010,1557,Directed,13643,0
4010,1393,Directed,13644,0
4010,2530,Directed,13645,0
4010,1768,Directed,13646,0
4010,1545,Directed,13647,0
4010,2165,Directed,13648,0
4010,2769,Directed,13649,0
3957,3101,Directed,13658,0
3458,1004,Directed,13660,0
3458,1882,Directed,13661,0
1882,202,Directed,13669,0
1882,1670,Directed,13670,0
1882,828,Directed,13671,0
1882,3101,Directed,13672,0
1004,1670,Directed,13681,0
1004,202,Directed,13682,0
1004,3101,Directed,13683,0
1004,3957,Directed,13684,0
1004,828,Directed,13685,0
1121,1001,Directed,13690,0
1121,2695,Directed,13691,0
1121,3101,Directed,13692,0
1121,3262,Directed,13693,0
1121,171,Directed,13694,0
2695,3101,Directed,13698,0
2695,2900,Directed,13699,0
2695,1849,Directed,13700,0
2121,1151,Directed,13702,0
1980,1151,Directed,13704,0
3406,1151,Directed,13706,0
734,1849,Directed,13709,0
734,1980,Directed,13710,0
734,2121,Directed,13711,0
734,171,Directed,13712,0
734,1151,Directed,13713,0
