Source,Target,Type,Id,Weight
750,1209,Directed,12763,0
750,1327,Directed,12764,0
750,1456,Directed,12765,0
750,2276,Directed,12766,0
750,1225,Directed,12767,0
750,2429,Directed,12768,0
2564,240,Directed,12782,0
2564,2394,Directed,12783,0
2831,2106,Directed,12858,0
2831,105,Directed,12859,0
2831,1166,Directed,12860,0
975,2554,Directed,12862,0
975,2182,Directed,12863,0
975,1626,Directed,12864,0
975,258,Directed,12865,0
975,2429,Directed,12866,0
2013,2752,Directed,12909,0
2013,1675,Directed,12910,0
526,310,Directed,13014,0
526,2867,Directed,13015,0
526,1602,Directed,13016,0
526,1675,Directed,13017,0
526,680,Directed,13018,0
526,2855,Directed,13019,0
526,740,Directed,13020,0
526,473,Directed,13021,0
526,1821,Directed,13022,0
526,1570,Directed,13023,0
1944,2550,Directed,13034,0
1944,2429,Directed,13035,0
1426,2550,Directed,13047,0
1426,2429,Directed,13048,0
996,57,Directed,13099,0
996,2429,Directed,13100,0
776,2946,Directed,13102,0
776,616,Directed,13103,0
1892,2823,Directed,13105,0
1892,660,Directed,13106,0
1892,383,Directed,13107,0
1892,514,Directed,13108,0
1892,1922,Directed,13109,0
1892,1212,Directed,13110,0
1892,2080,Directed,13111,0
1892,890,Directed,13112,0
1892,1281,Directed,13113,0
1892,1013,Directed,13114,0
1892,1148,Directed,13115,0
1892,1548,Directed,13116,0
1892,1624,Directed,13117,0
1892,61,Directed,13118,0
1892,1840,Directed,13119,0
1892,1909,Directed,13120,0
1892,2218,Directed,13121,0
1892,1350,Directed,13122,0
1892,621,Directed,13123,0
1892,1561,Directed,13124,0
1892,1141,Directed,13125,0
1892,2130,Directed,13126,0
1892,1341,Directed,13127,0
1892,654,Directed,13128,0
1892,1000,Directed,13129,0
1892,1774,Directed,13130,0
1892,2204,Directed,13131,0
1892,2862,Directed,13132,0
1892,846,Directed,13133,0
1892,31,Directed,13134,0
1892,177,Directed,13135,0
1892,1651,Directed,13136,0
1892,2568,Directed,13137,0
1892,2562,Directed,13138,0
1892,1827,Directed,13139,0
1892,1302,Directed,13140,0
1892,332,Directed,13141,0
1892,1529,Directed,13142,0
1892,1356,Directed,13143,0
1892,3115,Directed,13144,0
1892,582,Directed,13145,0
1892,1129,Directed,13146,0
1892,2974,Directed,13147,0
1892,2840,Directed,13148,0
1892,2998,Directed,13149,0
1892,1655,Directed,13150,0
1892,1662,Directed,13151,0
2501,1974,Directed,13158,0
1443,2765,Directed,13160,0
1443,1728,Directed,13161,0
1443,1564,Directed,13162,0
1457,3032,Directed,13166,0
1457,2565,Directed,13167,0
1457,2002,Directed,13168,0
1457,840,Directed,13169,0
1457,981,Directed,13170,0
1457,2105,Directed,13171,0
1457,2949,Directed,13172,0
1457,2028,Directed,13173,0
1457,189,Directed,13174,0
1457,486,Directed,13175,0
1457,1794,Directed,13176,0
1777,2408,Directed,13193,0
1777,2334,Directed,13194,0
1777,2550,Directed,13195,0
1777,2830,Directed,13196,0
1777,1853,Directed,13197,0
1777,257,Directed,13198,0
1777,2205,Directed,13199,0
1777,2431,Directed,13200,0
1777,573,Directed,13201,0
2369,2536,Directed,13202,0
2369,2233,Directed,13203,0
2369,1892,Directed,13204,0
2369,2151,Directed,13205,0
2369,662,Directed,13206,0
2369,376,Directed,13207,0
2369,2728,Directed,13208,0
2369,150,Directed,13209,0
2369,2276,Directed,13210,0
2369,1064,Directed,13211,0
2369,953,Directed,13212,0
2369,836,Directed,13213,0
2369,2081,Directed,13214,0
2369,2309,Directed,13215,0
2369,3149,Directed,13216,0
2369,1636,Directed,13217,0
2369,1203,Directed,13218,0
2369,856,Directed,13219,0
2369,3053,Directed,13220,0
2369,1943,Directed,13221,0
2369,2292,Directed,13222,0
2369,640,Directed,13223,0
2369,1477,Directed,13224,0
2369,1559,Directed,13225,0
2369,2546,Directed,13226,0
2693,1331,Directed,13227,0
2693,156,Directed,13228,0
2693,2644,Directed,13229,0
2693,1749,Directed,13230,0
2693,1246,Directed,13231,0
2693,1574,Directed,13232,0
2693,2276,Directed,13233,0
2693,444,Directed,13234,0
2693,2439,Directed,13235,0
2693,2690,Directed,13236,0
2693,842,Directed,13237,0
2693,1206,Directed,13238,0
2693,2802,Directed,13239,0
2693,2315,Directed,13240,0
2693,509,Directed,13241,0
2693,1505,Directed,13242,0
2693,1261,Directed,13243,0
2693,551,Directed,13244,0
2693,459,Directed,13245,0
2693,2981,Directed,13246,0
2693,2885,Directed,13247,0
2693,183,Directed,13248,0
2693,2620,Directed,13249,0
2693,1372,Directed,13250,0
2693,257,Directed,13251,0
2693,2817,Directed,13252,0
2693,409,Directed,13253,0
2693,314,Directed,13254,0
2693,2482,Directed,13255,0
2693,996,Directed,13256,0
2693,664,Directed,13257,0
2693,2799,Directed,13258,0
2693,3149,Directed,13259,0
2693,776,Directed,13260,0
2693,1636,Directed,13261,0
2693,382,Directed,13262,0
2693,2904,Directed,13263,0
2693,248,Directed,13264,0
2693,87,Directed,13265,0
2693,1443,Directed,13266,0
2693,2429,Directed,13267,0
1749,2179,Directed,13281,0
1749,124,Directed,13282,0
1749,685,Directed,13283,0
1749,1195,Directed,13284,0
1749,2089,Directed,13285,0
1749,2941,Directed,13286,0
1749,150,Directed,13287,0
1749,1703,Directed,13288,0
1749,2170,Directed,13289,0
1749,2362,Directed,13290,0
1749,2429,Directed,13291,0
1749,256,Directed,13292,0
2644,3126,Directed,13300,0
2644,2501,Directed,13301,0
2644,1209,Directed,13302,0
2644,3043,Directed,13303,0
2644,1691,Directed,13304,0
2644,2367,Directed,13305,0
2644,123,Directed,13306,0
2644,382,Directed,13307,0
2644,2118,Directed,13308,0
2644,1973,Directed,13309,0
2644,2170,Directed,13310,0
2644,725,Directed,13311,0
2644,241,Directed,13312,0
2644,2429,Directed,13313,0
2690,2429,Directed,13315,0
1331,1846,Directed,13317,0
1331,856,Directed,13318,0
1331,2429,Directed,13319,0
2233,1714,Directed,13321,0
2233,1045,Directed,13322,0
2081,1115,Directed,13432,0
2315,183,Directed,13499,0
2315,3149,Directed,13500,0
2315,1636,Directed,13501,0
2315,1020,Directed,13502,0
256,1209,Directed,13507,0
256,2429,Directed,13508,0
124,1209,Directed,13520,0
1195,1209,Directed,13532,0
1703,1209,Directed,13549,0
1703,2429,Directed,13550,0
2507,2550,Directed,13555,0
2507,2836,Directed,13556,0
2507,2429,Directed,13557,0
770,2550,Directed,13563,0
770,2836,Directed,13564,0
770,2429,Directed,13565,0
2733,2554,Directed,13594,0
2733,491,Directed,13595,0
2733,1789,Directed,13596,0
2733,304,Directed,13597,0
2733,1522,Directed,13598,0
2733,2346,Directed,13599,0
2733,258,Directed,13600,0
2733,2429,Directed,13601,0
2826,183,Directed,13603,0
2826,162,Directed,13604,0
2154,2276,Directed,13618,0
2154,1459,Directed,13619,0
2154,2429,Directed,13620,0
2547,2429,Directed,13622,0
525,2429,Directed,13626,0
1677,2429,Directed,13631,0
2608,2179,Directed,13633,0
2608,2170,Directed,13634,0
2608,2908,Directed,13635,0
2608,1691,Directed,13636,0
2608,382,Directed,13637,0
2608,1710,Directed,13638,0
2514,2429,Directed,13669,0
2904,2554,Directed,13672,0
2904,1522,Directed,13673,0
2904,1626,Directed,13674,0
2904,304,Directed,13675,0
2904,2346,Directed,13676,0
2904,258,Directed,13677,0
2904,2429,Directed,13678,0
2981,183,Directed,13680,0
2981,162,Directed,13681,0
814,2550,Directed,13714,0
814,2429,Directed,13715,0
179,2550,Directed,13763,0
179,2429,Directed,13764,0
2646,1166,Directed,14213,0
2756,2550,Directed,14218,0
2756,2429,Directed,14219,0
307,2550,Directed,14225,0
595,2550,Directed,14231,0
595,2429,Directed,14232,0
112,2550,Directed,14244,0
112,2836,Directed,14245,0
112,2429,Directed,14246,0
627,2550,Directed,14254,0
627,2836,Directed,14255,0
627,2429,Directed,14256,0
727,2550,Directed,14262,0
727,2429,Directed,14263,0
2930,2550,Directed,14270,0
2930,2429,Directed,14271,0
1847,1166,Directed,14275,0
2309,1209,Directed,14276,0
2309,306,Directed,14277,0
2309,2170,Directed,14278,0
2309,1691,Directed,14279,0
2309,382,Directed,14280,0
2309,1973,Directed,14281,0
2309,2429,Directed,14282,0
765,3149,Directed,14304,0
765,2550,Directed,14305,0
765,1636,Directed,14306,0
442,3149,Directed,14339,0
